Time,N
0.000000,76137
0.000000,76138
0.000000,76139
0.000000,76140
0.000000,76141
0.000000,76142
0.000000,76143
0.000000,76144
0.000000,76145
0.000001,76146
0.000001,76147
0.000001,76148
0.000000,76149
0.000000,76150
0.000000,76151
0.000000,76152
0.000000,76153
0.000000,76154
0.000000,76155
0.000000,76156
0.000000,76157
0.000000,76158
0.000000,76159
0.000000,76160
0.000001,76161
0.000001,76162
0.000001,76163
0.000001,76164
0.000000,76165
0.000000,76166
0.000000,76167
0.000000,76168
0.000000,76169
0.000000,76170
0.000000,76171
0.000000,76172
0.000000,76173
0.000001,76174
0.000001,76175
0.000001,76176
0.000001,76177
0.000000,76178
0.000000,76179
0.000000,76180
0.000000,76181
0.000000,76182
0.000000,76183
0.000001,76184
0.000001,76185
0.000001,76186
0.000000,76187
0.000000,76188
0.000000,76189
0.000000,76190
0.000000,76191
0.000000,76192
0.000000,76193
0.000000,76194
0.000000,76195
0.000000,76196
0.000001,76197
0.000001,76198
0.000001,76199
0.000001,76200
0.000000,76201
0.000000,76202
0.000000,76203
0.000000,76204
0.000000,76205
0.000000,76206
0.000000,76207
0.000000,76208
0.000001,76209
0.000001,76210
0.000001,76211
0.000000,76212
0.000000,76213
0.000000,76214
0.000000,76215
0.000000,76216
0.000001,76217
0.000001,76218
0.000001,76219
0.000001,76220
0.000000,76221
0.000000,76222
0.000000,76223
0.000000,76224
0.000000,76225
0.000000,76226
0.000000,76227
0.000000,76228
0.000000,76229
0.000000,76230
0.000000,76231
0.000000,76232
0.000000,76233
0.000001,76234
0.000000,76235
0.000000,76236
0.000000,76237
0.000000,76238
0.000000,76239
0.000001,76240
0.000001,76241
0.000001,76242
0.000001,76243
0.000000,76244
0.000000,76245
0.000000,76246
0.000000,76247
0.000000,76248
0.000000,76249
0.000000,76250
0.000000,76251
0.000000,76252
0.000000,76253
0.000001,76254
0.000001,76255
0.000001,76256
0.000000,76257
0.000000,76258
0.000000,76259
0.000000,76260
0.000000,76261
0.000000,76262
0.000000,76263
0.000000,76264
0.000000,76265
0.000000,76266
0.000000,76267
0.000000,76268
0.000001,76269
0.000000,76270
0.000001,76271
0.000000,76272
0.000001,76273
0.000001,76274
0.000000,76275
0.000001,76276
0.000001,76277
0.000000,76278
0.000000,76279
0.000000,76280
0.000000,76281
0.000000,76282
0.000000,76283
0.000000,76284
0.000000,76285
0.000000,76286
0.000001,76287
0.000001,76288
0.000001,76289
0.000001,76290
0.000000,76291
0.000000,76292
0.000000,76293
0.000000,76294
0.000000,76295
0.000000,76296
0.000000,76297
0.000000,76298
0.000000,76299
0.000000,76300
0.000000,76301
0.000000,76302
0.000001,76303
0.000001,76304
0.000000,76305
0.000000,76306
0.000000,76307
0.000000,76308
0.000000,76309
0.000000,76310
0.000000,76311
0.000000,76312
0.000000,76313
0.000000,76314
0.000000,76315
0.000000,76316
0.000001,76317
0.000001,76318
0.000001,76319
0.000000,76320
0.000000,76321
0.000000,76322
0.000000,76323
0.000000,76324
0.000000,76325
0.000000,76326
0.000000,76327
0.000000,76328
0.000000,76329
0.000000,76330
0.000000,76331
0.000000,76332
0.000001,76333
0.000001,76334
0.000001,76335
0.000000,76336
0.000000,76337
0.000000,76338
0.000000,76339
0.000000,76340
0.000000,76341
0.000000,76342
0.000000,76343
0.000000,76344
0.000000,76345
0.000000,76346
0.000000,76347
0.000001,76348
0.000001,76349
0.000001,76350
0.000001,76351
0.000001,76352
0.000000,76353
0.000000,76354
0.000000,76355
0.000000,76356
0.000000,76357
0.000000,76358
0.000000,76359
0.000000,76360
0.000000,76361
0.000000,76362
0.000000,76363
0.000000,76364
0.000001,76365
0.000001,76366
0.000001,76367
0.000000,76368
0.000000,76369
0.000000,76370
0.000000,76371
0.000000,76372
0.000000,76373
0.000000,76374
0.000000,76375
0.000000,76376
0.000000,76377
0.000000,76378
0.000000,76379
0.000000,76380
0.000000,76381
0.000000,76382
0.000000,76383
0.000000,76384
0.000000,76385
0.000032,76386
0.000000,76387
0.000000,76388
0.000000,76389
0.000000,76390
0.000000,76391
0.000000,76392
0.000000,76393
0.000000,76394
0.000001,76395
0.000001,76396
0.000000,76397
0.000000,76398
0.000000,76399
0.000000,76400
0.000000,76401
0.000000,76402
0.000000,76403
0.000000,76404
0.000000,76405
0.000000,76406
0.000001,76407
0.000001,76408
0.000001,76409
0.000001,76410
0.000000,76411
0.000000,76412
0.000000,76413
0.000000,76414
0.000000,76415
0.000000,76416
0.000000,76417
0.000000,76418
0.000001,76419
0.000001,76420
0.000001,76421
0.000001,76422
0.000000,76423
0.000000,76424
0.000000,76425
0.000000,76426
0.000001,76427
0.000001,76428
0.000001,76429
0.000000,76430
0.000000,76431
0.000000,76432
0.000000,76433
0.000000,76434
0.000000,76435
0.000000,76436
0.000000,76437
0.000000,76438
0.000001,76439
0.000001,76440
0.000001,76441
0.000001,76442
0.000000,76443
0.000000,76444
0.000000,76445
0.000000,76446
0.000001,76447
0.000000,76448
0.000001,76449
0.000001,76450
0.000000,76451
0.000000,76452
0.000001,76453
0.000000,76454
0.000000,76455
0.000001,76456
0.000000,76457
0.000000,76458
0.000000,76459
0.000001,76460
0.000000,76461
0.000001,76462
0.000000,76463
0.000001,76464
0.000001,76465
0.000000,76466
0.000000,76467
0.000000,76468
0.000000,76469
0.000000,76470
0.000000,76471
0.000000,76472
0.000000,76473
0.000000,76474
0.000000,76475
0.000000,76476
0.000000,76477
0.000000,76478
0.000001,76479
0.000001,76480
0.000001,76481
0.000000,76482
0.000000,76483
0.000000,76484
0.000000,76485
0.000000,76486
0.000000,76487
0.000000,76488
0.000000,76489
0.000000,76490
0.000000,76491
0.000000,76492
0.000000,76493
0.000000,76494
0.000001,76495
0.000001,76496
0.000001,76497
0.000001,76498
0.000000,76499
0.000000,76500
0.000000,76501
0.000000,76502
0.000000,76503
0.000000,76504
0.000000,76505
0.000000,76506
0.000000,76507
0.000000,76508
0.000001,76509
0.000001,76510
0.000001,76511
0.000000,76512
0.000000,76513
0.000000,76514
0.000000,76515
0.000000,76516
0.000000,76517
0.000000,76518
0.000000,76519
0.000001,76520
0.000001,76521
0.000001,76522
0.000000,76523
0.000000,76524
0.000000,76525
0.000000,76526
0.000000,76527
0.000000,76528
0.000000,76529
0.000000,76530
0.000000,76531
0.000000,76532
0.000000,76533
0.000001,76534
0.000001,76535
0.000001,76536
0.000001,76537
0.000000,76538
0.000000,76539
0.000000,76540
0.000000,76541
0.000000,76542
0.000000,76543
0.000000,76544
0.000000,76545
0.000000,76546
0.000000,76547
0.000000,76548
0.000001,76549
0.000001,76550
0.000001,76551
0.000000,76552
0.000000,76553
0.000000,76554
0.000000,76555
0.000000,76556
0.000000,76557
0.000000,76558
0.000000,76559
0.000000,76560
0.000000,76561
0.000001,76562
0.000001,76563
0.000000,76564
0.000000,76565
0.000000,76566
0.000000,76567
0.000000,76568
0.000000,76569
0.000000,76570
0.000000,76571
0.000000,76572
0.000000,76573
0.000001,76574
0.000000,76575
0.000000,76576
0.000000,76577
0.000000,76578
0.000000,76579
0.000000,76580
0.000000,76581
0.000000,76582
0.000000,76583
0.000000,76584
0.000000,76585
0.000000,76586
0.000000,76587
0.000000,76588
0.000001,76589
0.000001,76590
0.000001,76591
0.000000,76592
0.000000,76593
0.000000,76594
0.000000,76595
0.000000,76596
0.000000,76597
0.000000,76598
0.000000,76599
0.000000,76600
0.000000,76601
0.000000,76602
0.000000,76603
0.000000,76604
0.000000,76605
0.000001,76606
0.000001,76607
0.000000,76608
0.000000,76609
0.000000,76610
0.000000,76611
0.000000,76612
0.000000,76613
0.000000,76614
0.000000,76615
0.000000,76616
0.000000,76617
0.000000,76618
0.000000,76619
0.000000,76620
0.000000,76621
0.000001,76622
0.000001,76623
0.000001,76624
0.000000,76625
0.000000,76626
0.000000,76627
0.000000,76628
0.000000,76629
0.000000,76630
0.000000,76631
0.000000,76632
0.000000,76633
0.000001,76634
0.000008,76635
0.000000,76636
0.000000,76637
0.000001,76638
0.000001,76639
0.000001,76640
0.000000,76641
0.000000,76642
0.000000,76643
0.000001,76644
0.000001,76645
0.000001,76646
0.000001,76647
0.000000,76648
0.000000,76649
0.000000,76650
0.000000,76651
0.000000,76652
0.000000,76653
0.000000,76654
0.000000,76655
0.000000,76656
0.000001,76657
0.000001,76658
0.000000,76659
0.000000,76660
0.000000,76661
0.000000,76662
0.000000,76663
0.000000,76664
0.000000,76665
0.000000,76666
0.000001,76667
0.000001,76668
0.000000,76669
0.000000,76670
0.000000,76671
0.000000,76672
0.000000,76673
0.000000,76674
0.000000,76675
0.000000,76676
0.000001,76677
0.000001,76678
0.000001,76679
0.000000,76680
0.000000,76681
0.000000,76682
0.000000,76683
0.000000,76684
0.000000,76685
0.000000,76686
0.000000,76687
0.000000,76688
0.000001,76689
0.000001,76690
0.000001,76691
0.000000,76692
0.000000,76693
0.000000,76694
0.000000,76695
0.000000,76696
0.000000,76697
0.000000,76698
0.000001,76699
0.000001,76700
0.000000,76701
0.000000,76702
0.000000,76703
0.000000,76704
0.000000,76705
0.000001,76706
0.000001,76707
0.000001,76708
0.000000,76709
0.000000,76710
0.000000,76711
0.000000,76712
0.000000,76713
0.000000,76714
0.000000,76715
0.000000,76716
0.000000,76717
0.000000,76718
0.000000,76719
0.000001,76720
0.000001,76721
0.000000,76722
0.000000,76723
0.000000,76724
0.000001,76725
0.000001,76726
0.000001,76727
0.000000,76728
0.000000,76729
0.000000,76730
0.000000,76731
0.000000,76732
0.000001,76733
0.000001,76734
0.000001,76735
0.000000,76736
0.000000,76737
0.000000,76738
0.000000,76739
0.000000,76740
0.000000,76741
0.000000,76742
0.000000,76743
0.000000,76744
0.000001,76745
0.000001,76746
0.000001,76747
0.000001,76748
0.000000,76749
0.000000,76750
0.000000,76751
0.000000,76752
0.000000,76753
0.000000,76754
0.000001,76755
0.000001,76756
0.000001,76757
0.000000,76758
0.000000,76759
0.000000,76760
0.000000,76761
0.000000,76762
0.000000,76763
0.000000,76764
0.000001,76765
0.000001,76766
0.000000,76767
0.000000,76768
0.000000,76769
0.000000,76770
0.000000,76771
0.000001,76772
0.000001,76773
0.000000,76774
0.000000,76775
0.000003,76776
0.000000,76777
0.000000,76778
0.000000,76779
0.000001,76780
0.000001,76781
0.000000,76782
0.000000,76783
0.000001,76784
0.000001,76785
0.000001,76786
0.000000,76787
0.000000,76788
0.000000,76789
0.000000,76790
0.000001,76791
0.000001,76792
0.000001,76793
0.000000,76794
0.000000,76795
0.000000,76796
0.000000,76797
0.000000,76798
0.000000,76799
0.000001,76800
0.000001,76801
0.000001,76802
0.000000,76803
0.000000,76804
0.000000,76805
0.000000,76806
0.000000,76807
0.000000,76808
0.000000,76809
0.000000,76810
0.000000,76811
0.000000,76812
0.000000,76813
0.000001,76814
0.000001,76815
0.000001,76816
0.000000,76817
0.000000,76818
0.000000,76819
0.000000,76820
0.000000,76821
0.000000,76822
0.000000,76823
0.000000,76824
0.000000,76825
0.000000,76826
0.000000,76827
0.000000,76828
0.000001,76829
0.000001,76830
0.000000,76831
0.000000,76832
0.000000,76833
0.000000,76834
0.000000,76835
0.000000,76836
0.000000,76837
0.000001,76838
0.000001,76839
0.000001,76840
0.000000,76841
0.000000,76842
0.000000,76843
0.000000,76844
0.000000,76845
0.000000,76846
0.000000,76847
0.000000,76848
0.000000,76849
0.000000,76850
0.000000,76851
0.000000,76852
0.000001,76853
0.000000,76854
0.000000,76855
0.000000,76856
0.000000,76857
0.000000,76858
0.000000,76859
0.000000,76860
0.000000,76861
0.000000,76862
0.000000,76863
0.000001,76864
0.000001,76865
0.000001,76866
0.000001,76867
0.000000,76868
0.000000,76869
0.000000,76870
0.000000,76871
0.000000,76872
0.000000,76873
0.000000,76874
0.000000,76875
0.000000,76876
0.000000,76877
0.000000,76878
0.000000,76879
0.000000,76880
0.000001,76881
0.000001,76882
0.000000,76883
0.000000,76884
0.000000,76885
0.000000,76886
0.000000,76887
0.000000,76888
0.000000,76889
0.000000,76890
0.000000,76891
0.000000,76892
0.000000,76893
0.000001,76894
0.000001,76895
0.000001,76896
0.000000,76897
0.000000,76898
0.000000,76899
0.000000,76900
0.000000,76901
0.000000,76902
0.000000,76903
0.000000,76904
0.000000,76905
0.000000,76906
0.000000,76907
0.000000,76908
0.000001,76909
0.000000,76910
0.000000,76911
0.000000,76912
0.000000,76913
0.000000,76914
0.000001,76915
0.000001,76916
0.000001,76917
0.000000,76918
0.000000,76919
0.000000,76920
0.000000,76921
0.000000,76922
0.000000,76923
0.000000,76924
0.000000,76925
0.000000,76926
0.000001,76927
0.000001,76928
0.000000,76929
0.000001,76930
0.000000,76931
0.000001,76932
0.000001,76933
0.000000,76934
0.000001,76935
0.000000,76936
0.000001,76937
0.000000,76938
0.000000,76939
0.000001,76940
0.000000,76941
0.000000,76942
0.000000,76943
0.000000,76944
0.000001,76945
0.000008,76946
0.000001,76947
0.000001,76948
0.000000,76949
0.000001,76950
0.000001,76951
0.000000,76952
0.000000,76953
0.000000,76954
0.000000,76955
0.000001,76956
0.000001,76957
0.000000,76958
0.000000,76959
0.000001,76960
0.000001,76961
0.000001,76962
0.000000,76963
0.000000,76964
0.000000,76965
0.000000,76966
0.000001,76967
0.000000,76968
0.000000,76969
0.000000,76970
0.000000,76971
0.000000,76972
0.000000,76973
0.000000,76974
0.000000,76975
0.000000,76976
0.000000,76977
0.000001,76978
0.000001,76979
0.000001,76980
0.000000,76981
0.000000,76982
0.000000,76983
0.000000,76984
0.000001,76985
0.000001,76986
0.000001,76987
0.000000,76988
0.000000,76989
0.000000,76990
0.000000,76991
0.000000,76992
0.000000,76993
0.000000,76994
0.000001,76995
0.000001,76996
0.000001,76997
0.000000,76998
0.000000,76999
0.000001,77000
0.000000,77001
0.000001,77002
0.000000,77003
0.000001,77004
0.000000,77005
0.000000,77006
0.000001,77007
0.000000,77008
0.000000,77009
0.000001,77010
0.000000,77011
0.000000,77012
0.000001,77013
0.000000,77014
0.000000,77015
0.000001,77016
0.000000,77017
0.000000,77018
0.000001,77019
0.000000,77020
0.000001,77021
0.000001,77022
0.000000,77023
0.000001,77024
0.000000,77025
0.000001,77026
0.000000,77027
0.000001,77028
0.000001,77029
0.000001,77030
0.000000,77031
0.000001,77032
0.000001,77033
0.000000,77034
0.000001,77035
0.000000,77036
0.000001,77037
0.000000,77038
0.000001,77039
0.000000,77040
0.000001,77041
0.000000,77042
0.000001,77043
0.000000,77044
0.000000,77045
0.000001,77046
0.000000,77047
0.000001,77048
0.000000,77049
0.000001,77050
0.000000,77051
0.000001,77052
0.000000,77053
0.000001,77054
0.000000,77055
0.000001,77056
0.000000,77057
0.000001,77058
0.000000,77059
0.000001,77060
0.000000,77061
0.000001,77062
0.000000,77063
0.000001,77064
0.000000,77065
0.000000,77066
0.000001,77067
0.000001,77068
0.000000,77069
0.000000,77070
0.000000,77071
0.000001,77072
0.000000,77073
0.000001,77074
0.000000,77075
0.000000,77076
0.000001,77077
0.000000,77078
0.000001,77079
0.000000,77080
0.000000,77081
0.000001,77082
0.000000,77083
0.000001,77084
0.000000,77085
0.000000,77086
0.000000,77087
0.000000,77088
0.000001,77089
0.000000,77090
0.000001,77091
0.000000,77092
0.000000,77093
0.000001,77094
0.000000,77095
0.000000,77096
0.000000,77097
0.000000,77098
0.000001,77099
0.000000,77100
0.000001,77101
0.000000,77102
0.000000,77103
0.000001,77104
0.000000,77105
0.000001,77106
0.000000,77107
0.000001,77108
0.000000,77109
0.000001,77110
0.000000,77111
0.000001,77112
0.000000,77113
0.000001,77114
0.000000,77115
0.000001,77116
0.000000,77117
0.000001,77118
0.000000,77119
0.000000,77120
0.000001,77121
0.000001,77122
0.000000,77123
0.000001,77124
0.000000,77125
0.000000,77126
0.000000,77127
0.000000,77128
0.000001,77129
0.000001,77130
0.000001,77131
0.000000,77132
0.000000,77133
0.000000,77134
0.000000,77135
0.000000,77136
0.000000,77137
0.000000,77138
0.000000,77139
0.000000,77140
0.000000,77141
0.000000,77142
0.000000,77143
0.000001,77144
0.000001,77145
0.000001,77146
0.000001,77147
0.000000,77148
0.000000,77149
0.000000,77150
0.000000,77151
0.000000,77152
0.000000,77153
0.000000,77154
0.000000,77155
0.000000,77156
0.000001,77157
0.000001,77158
0.000001,77159
0.000000,77160
0.000000,77161
0.000000,77162
0.000000,77163
0.000000,77164
0.000000,77165
0.000000,77166
0.000000,77167
0.000000,77168
0.000000,77169
0.000000,77170
0.000000,77171
0.000000,77172
0.000000,77173
0.000001,77174
0.000001,77175
0.000001,77176
0.000000,77177
0.000000,77178
0.000000,77179
0.000000,77180
0.000000,77181
0.000000,77182
0.000000,77183
0.000000,77184
0.000000,77185
0.000001,77186
0.000000,77187
0.000001,77188
0.000000,77189
0.000001,77190
0.000000,77191
0.000001,77192
0.000000,77193
0.000001,77194
0.000000,77195
0.000001,77196
0.000000,77197
0.000001,77198
0.000000,77199
0.000000,77200
0.000000,77201
0.000000,77202
0.000000,77203
0.000001,77204
0.000000,77205
0.000001,77206
0.000000,77207
0.000000,77208
0.000001,77209
0.000000,77210
0.000001,77211
0.000000,77212
0.000000,77213
0.000000,77214
0.000001,77215
0.000000,77216
0.000000,77217
0.000001,77218
0.000000,77219
0.000001,77220
0.000000,77221
0.000001,77222
0.000001,77223
0.000000,77224
0.000000,77225
0.000001,77226
0.000001,77227
0.000000,77228
0.000001,77229
0.000000,77230
0.000001,77231
0.000001,77232
0.000000,77233
0.000001,77234
0.000000,77235
0.000000,77236
0.000001,77237
0.000000,77238
0.000001,77239
0.000000,77240
0.000001,77241
0.000000,77242
0.000001,77243
0.000000,77244
0.000001,77245
0.000000,77246
0.000000,77247
0.000001,77248
0.000000,77249
0.000001,77250
0.000000,77251
0.000000,77252
0.000001,77253
0.000000,77254
0.000000,77255
0.000001,77256
0.000000,77257
0.000001,77258
0.000001,77259
0.000000,77260
0.000000,77261
0.000000,77262
0.000000,77263
0.000000,77264
0.000000,77265
0.000000,77266
0.000000,77267
0.000000,77268
0.000001,77269
0.000000,77270
0.000000,77271
0.000000,77272
0.000000,77273
0.000000,77274
0.000000,77275
0.000000,77276
0.000000,77277
0.000000,77278
0.000000,77279
0.000000,77280
0.000001,77281
0.000001,77282
0.000001,77283
0.000000,77284
0.000000,77285
0.000000,77286
0.000000,77287
0.000000,77288
0.000000,77289
0.000000,77290
0.000000,77291
0.000000,77292
0.000001,77293
0.000001,77294
0.000001,77295
0.000000,77296
0.000000,77297
0.000000,77298
0.000000,77299
0.000000,77300
0.000001,77301
0.000000,77302
0.000000,77303
0.000001,77304
0.000001,77305
0.000001,77306
0.000000,77307
0.000000,77308
0.000000,77309
0.000000,77310
0.000000,77311
0.000000,77312
0.000000,77313
0.000000,77314
0.000000,77315
0.000000,77316
0.000000,77317
0.000000,77318
0.000000,77319
0.000001,77320
0.000001,77321
0.000001,77322
0.000001,77323
0.000000,77324
0.000000,77325
0.000000,77326
0.000000,77327
0.000000,77328
0.000000,77329
0.000000,77330
0.000000,77331
0.000000,77332
0.000001,77333
0.000001,77334
0.000001,77335
0.000000,77336
0.000000,77337
0.000000,77338
0.000000,77339
0.000000,77340
0.000000,77341
0.000000,77342
0.000000,77343
0.000000,77344
0.000000,77345
0.000000,77346
0.000000,77347
0.000001,77348
0.000001,77349
0.000001,77350
0.000001,77351
0.000000,77352
0.000000,77353
0.000000,77354
0.000000,77355
0.000000,77356
0.000000,77357
0.000000,77358
0.000000,77359
0.000000,77360
0.000000,77361
0.000001,77362
0.000001,77363
0.000001,77364
0.000001,77365
0.000000,77366
0.000000,77367
0.000000,77368
0.000000,77369
0.000000,77370
0.000000,77371
0.000000,77372
0.000000,77373
0.000000,77374
0.000000,77375
0.000000,77376
0.000001,77377
0.000001,77378
0.000001,77379
0.000001,77380
0.000000,77381
0.000000,77382
0.000000,77383
0.000000,77384
0.000000,77385
0.000000,77386
0.000000,77387
0.000000,77388
0.000000,77389
0.000000,77390
0.000001,77391
0.000001,77392
0.000001,77393
0.000001,77394
0.000000,77395
0.000000,77396
0.000000,77397
0.000000,77398
0.000000,77399
0.000000,77400
0.000000,77401
0.000000,77402
0.000000,77403
0.000000,77404
0.000000,77405
0.000000,77406
0.000001,77407
0.000001,77408
0.000001,77409
0.000000,77410
0.000000,77411
0.000000,77412
0.000000,77413
0.000000,77414
0.000000,77415
0.000000,77416
0.000000,77417
0.000000,77418
0.000000,77419
0.000000,77420
0.000000,77421
0.000001,77422
0.000001,77423
0.000001,77424
0.000001,77425
0.000000,77426
0.000000,77427
0.000000,77428
0.000000,77429
0.000000,77430
0.000000,77431
0.000000,77432
0.000000,77433
0.000000,77434
0.000000,77435
0.000000,77436
0.000000,77437
0.000001,77438
0.000001,77439
0.000001,77440
0.000001,77441
0.000000,77442
0.000000,77443
0.000000,77444
0.000000,77445
0.000000,77446
0.000000,77447
0.000000,77448
0.000000,77449
0.000000,77450
0.000000,77451
0.000000,77452
0.000000,77453
0.000000,77454
0.000001,77455
0.000001,77456
0.000001,77457
0.000001,77458
0.000000,77459
0.000000,77460
0.000000,77461
0.000001,77462
0.000000,77463
0.000001,77464
0.000000,77465
0.000001,77466
0.000000,77467
0.000001,77468
0.000000,77469
0.000000,77470
0.000001,77471
0.000000,77472
0.000000,77473
0.000001,77474
0.000000,77475
0.000000,77476
0.000001,77477
0.000000,77478
0.000001,77479
0.000001,77480
0.000000,77481
0.000000,77482
0.000000,77483
0.000001,77484
0.000001,77485
0.000000,77486
0.000001,77487
0.000001,77488
0.000000,77489
0.000001,77490
0.000001,77491
0.000000,77492
0.000001,77493
0.000001,77494
0.000000,77495
0.000001,77496
0.000001,77497
0.000000,77498
0.000001,77499
0.000000,77500
0.000001,77501
0.000000,77502
0.000000,77503
0.000001,77504
0.000001,77505
0.000000,77506
0.000001,77507
0.000000,77508
0.000001,77509
0.000000,77510
0.000001,77511
0.000000,77512
0.000001,77513
0.000001,77514
0.000003,77515
0.000000,77516
0.000000,77517
0.000000,77518
0.000001,77519
0.000000,77520
0.000001,77521
0.000000,77522
0.000000,77523
0.000001,77524
0.000000,77525
0.000000,77526
0.000001,77527
0.000000,77528
0.000001,77529
0.000000,77530
0.000000,77531
0.000001,77532
0.000001,77533
0.000001,77534
0.000000,77535
0.000000,77536
0.000000,77537
0.000000,77538
0.000000,77539
0.000000,77540
0.000000,77541
0.000000,77542
0.000001,77543
0.000001,77544
0.000001,77545
0.000000,77546
0.000000,77547
0.000002,77548
0.000001,77549
0.000000,77550
0.000000,77551
0.000000,77552
0.000000,77553
0.000000,77554
0.000000,77555
0.000001,77556
0.000001,77557
0.000001,77558
0.000001,77559
0.000000,77560
0.000000,77561
0.000000,77562
0.000000,77563
0.000000,77564
0.000000,77565
0.000000,77566
0.000000,77567
0.000000,77568
0.000000,77569
0.000001,77570
0.000001,77571
0.000001,77572
0.000001,77573
0.000000,77574
0.000000,77575
0.000000,77576
0.000000,77577
0.000000,77578
0.000000,77579
0.000000,77580
0.000000,77581
0.000000,77582
0.000000,77583
0.000000,77584
0.000000,77585
0.000001,77586
0.000001,77587
0.000001,77588
0.000001,77589
0.000000,77590
0.000000,77591
0.000000,77592
0.000000,77593
0.000000,77594
0.000000,77595
0.000000,77596
0.000000,77597
0.000000,77598
0.000000,77599
0.000000,77600
0.000001,77601
0.000001,77602
0.000001,77603
0.000000,77604
0.000000,77605
0.000000,77606
0.000000,77607
0.000000,77608
0.000000,77609
0.000000,77610
0.000000,77611
0.000000,77612
0.000000,77613
0.000001,77614
0.000001,77615
0.000001,77616
0.000001,77617
0.000000,77618
0.000000,77619
0.000000,77620
0.000000,77621
0.000000,77622
0.000000,77623
0.000000,77624
0.000000,77625
0.000000,77626
0.000001,77627
0.000001,77628
0.000001,77629
0.000000,77630
0.000000,77631
0.000000,77632
0.000000,77633
0.000000,77634
0.000000,77635
0.000000,77636
0.000000,77637
0.000000,77638
0.000000,77639
0.000000,77640
0.000000,77641
0.000000,77642
0.000000,77643
0.000001,77644
0.000001,77645
0.000001,77646
0.000000,77647
0.000000,77648
0.000000,77649
0.000000,77650
0.000000,77651
0.000000,77652
0.000000,77653
0.000000,77654
0.000000,77655
0.000000,77656
0.000000,77657
0.000001,77658
0.000001,77659
0.000000,77660
0.000000,77661
0.000000,77662
0.000000,77663
0.000000,77664
0.000000,77665
0.000000,77666
0.000000,77667
0.000000,77668
0.000000,77669
0.000001,77670
0.000001,77671
0.000001,77672
0.000001,77673
0.000000,77674
0.000000,77675
0.000000,77676
0.000000,77677
0.000000,77678
0.000000,77679
0.000000,77680
0.000000,77681
0.000000,77682
0.000000,77683
0.000000,77684
0.000000,77685
0.000001,77686
0.000001,77687
0.000001,77688
0.000001,77689
0.000000,77690
0.000000,77691
0.000000,77692
0.000000,77693
0.000000,77694
0.000000,77695
0.000000,77696
0.000000,77697
0.000000,77698
0.000000,77699
0.000000,77700
0.000000,77701
0.000001,77702
0.000001,77703
0.000001,77704
0.000001,77705
0.000000,77706
0.000000,77707
0.000000,77708
0.000000,77709
0.000000,77710
0.000000,77711
0.000000,77712
0.000000,77713
0.000000,77714
0.000000,77715
0.000000,77716
0.000001,77717
0.000001,77718
0.000001,77719
0.000001,77720
0.000000,77721
0.000000,77722
0.000000,77723
0.000000,77724
0.000000,77725
0.000000,77726
0.000000,77727
0.000000,77728
0.000000,77729
0.000000,77730
0.000000,77731
0.000001,77732
0.000001,77733
0.000001,77734
0.000000,77735
0.000000,77736
0.000000,77737
0.000000,77738
0.000000,77739
0.000000,77740
0.000000,77741
0.000000,77742
0.000000,77743
0.000001,77744
0.000001,77745
0.000000,77746
0.000000,77747
0.000000,77748
0.000000,77749
0.000000,77750
0.000000,77751
0.000000,77752
0.000000,77753
0.000000,77754
0.000001,77755
0.000001,77756
0.000001,77757
0.000000,77758
0.000000,77759
0.000000,77760
0.000000,77761
0.000000,77762
0.000000,77763
0.000000,77764
0.000000,77765
0.000000,77766
0.000000,77767
0.000000,77768
0.000001,77769
0.000001,77770
0.000001,77771
0.000000,77772
0.000000,77773
0.000000,77774
0.000000,77775
0.000000,77776
0.000000,77777
0.000000,77778
0.000000,77779
0.000000,77780
0.000000,77781
0.000000,77782
0.000001,77783
0.000001,77784
0.000001,77785
0.000000,77786
0.000000,77787
0.000000,77788
0.000000,77789
0.000000,77790
0.000000,77791
0.000000,77792
0.000000,77793
0.000000,77794
0.000000,77795
0.000000,77796
0.000000,77797
0.000001,77798
0.000001,77799
0.000003,77800
0.000001,77801
0.000000,77802
0.000000,77803
0.000000,77804
0.000000,77805
0.000000,77806
0.000000,77807
0.000000,77808
0.000000,77809
0.000000,77810
0.000001,77811
0.000000,77812
0.000000,77813
0.000000,77814
0.000000,77815
0.000000,77816
0.000000,77817
0.000000,77818
0.000000,77819
0.000000,77820
0.000000,77821
0.000000,77822
0.000000,77823
0.000000,77824
0.000000,77825
0.000001,77826
0.000001,77827
0.000000,77828
0.000000,77829
0.000000,77830
0.000000,77831
0.000000,77832
0.000000,77833
0.000000,77834
0.000000,77835
0.000000,77836
0.000000,77837
0.000001,77838
0.000001,77839
0.000001,77840
0.000001,77841
0.000000,77842
0.000000,77843
0.000000,77844
0.000000,77845
0.000000,77846
0.000000,77847
0.000000,77848
0.000000,77849
0.000000,77850
0.000000,77851
0.000000,77852
0.000001,77853
0.000001,77854
0.000001,77855
0.000000,77856
0.000000,77857
0.000000,77858
0.000000,77859
0.000000,77860
0.000000,77861
0.000000,77862
0.000000,77863
0.000000,77864
0.000000,77865
0.000001,77866
0.000001,77867
0.000000,77868
0.000000,77869
0.000000,77870
0.000000,77871
0.000000,77872
0.000000,77873
0.000000,77874
0.000000,77875
0.000000,77876
0.000000,77877
0.000000,77878
0.000000,77879
0.000000,77880
0.000001,77881
0.000001,77882
0.000001,77883
0.000000,77884
0.000000,77885
